                    0	    -1.43650828874435	    -2.81196245512756	 1.53363817214871e-17	    0.957672192496231
                    0	      -1.482430886351	    -2.85566540805832	                    0	    0.945707382467219
                    0	    -1.53520224541189	    -2.90521804978985	                    0	    0.932378307876244
                    0	    -1.59104110033778	    -2.95689815346928	                    0	    0.918745611714873
                    0	    -1.64903519100929	    -3.00978132541024	                    0	    0.905079727395143
                    0	    -1.70872964362433	    -3.06340221290332	                    0	    0.891514764293073
                    0	    -1.76984645234157	    -3.11747720539958	                    0	    0.878130274315826
                    0	    -1.83219604144287	    -3.17181564707298	                    0	    0.864976956238202
                    0	    -1.89563979233573	    -3.22628159195084	                    0	    0.852088060265279
                    0	    -1.96007128246877	    -3.28077432051908	                    0	    0.839485370681422
                    0	    -2.02540580015113	    -3.33521724970047	                    0	    0.827182702393861
                    0	    -2.09157400408633	     -3.3895510978001	                    0	    0.815188114608537
                    0	    -2.15851785402631	    -3.44372941163159	                    0	    0.803505399587428
                    0	    -2.22618787417536	    -3.49771549945982	                    0	    0.792135131722762
                    0	    -2.29454124219145	    -3.55148024807638	                    0	    0.781075434478276
                    0	    -2.36354041259252	    -3.60500052152417	                    0	    0.770322557740333
                    0	    -2.43315209891376	    -3.65825795709342	                    0	    0.759871322715993
                    0	    -2.50334650421045	    -3.71123804139667	                    0	    0.749715471138259
                    0	    -2.57409672805501	    -3.76392938932566	                    0	    0.739847943264226
                    0	    -2.64537830184934	    -3.81632317343871	                    0	    0.730261101474107
                    0	    -2.71716881929873	    -3.86841266715698	                    0	     0.72094691132631
                    0	    -2.78944763870757	    -3.92019287557247	                    0	    0.711897088647755
                    0	    -2.86219564033287	    -3.97166023471674	                    0	    0.703103219027532
                    0	    -2.93539502653693	     -4.0228123650127	                    0	    0.694556854564161
                    0	    -3.00902915562981	    -4.07364786807561	                    0	    0.686249591658786
                    0	      -3.083082402534	    -4.12416615851189	                    0	    0.678173132897221
                    0	    -3.15754004102513	    -4.17436732418632	                    0	    0.670319335522718
                    0	    -3.23238814349282	    -4.22425200978998	                    0	    0.662680248600708
                    0	    -3.30761349505211	    -4.27382131957553	                    0	    0.655248140670702
                    0	    -3.38320351950261	    -4.32307673592403	                    0	    0.648015519437524
                    0	     -3.4591462151414	     -4.3720200510317	                    0	    0.640975144853302
                    0	    -3.53543009882711	    -4.42065330949935	                    0	    0.634120036769258
                    0	    -3.61204415699675	    -4.46897876000314	                    0	    0.627443478183953
                    0	    -3.68897780257593	    -4.51699881454558	                    0	    0.620939014976931
                    0	    -3.76622083691179	    -4.56471601404607	                    0	    0.614600452891221
                    0	    -3.84376341600844	    -4.61213299924399	                    0	    0.608421852413458
                    0	    -3.92159602046596	    -4.65925248606239	                    0	    0.602397522096179
                    0	    -3.99970942862144	    -4.70607724472538	                    0	    0.596522010773038
                    0	    -4.07809469247033	    -4.75261008204124	                    0	    0.590790099034358
                    0	    -4.15674311601146	    -4.79885382636215	                    0	    0.585196790257423
                    0	    -4.23564623571274	    -4.84481131481273	                    0	    0.579737301423059
                    0	    -4.31479580283892	    -4.89048538244684	                    0	    0.574407053896726
                    0	    -4.39418376741993	    -4.93587885304767	                    0	    0.569201664307987
                    0	    -4.47380226366896	    -4.98099453133195	                    0	    0.564116935625887
                    0	    -4.55364359668552	    -5.02583519635713	                    0	    0.559148848498605
                    0	    -4.63370023030083	    -5.07040359596147	                    0	    0.554293552902718
                    0	    -4.71396477594097	    -5.11470244209317	                    0	    0.549547360129674
                    0	    -4.79442998239937	    -5.15873440690601	                    0	    0.544906735123574
                    0	    -4.87508872642366	    -5.20250211951709	                    0	    0.540368289174453
                    0	    -4.95593400403316	    -5.24600816333687	                    0	    0.535928772964116
                    0	    -5.03695892249353	    -5.28925507389473	                    0	    0.531585069956621
                    0	    -5.11815669288339	    -5.33224533709337	                    0	    0.527334190122198
                    0	    -5.19952062319526	    -5.37498138783462	                    0	    0.523173263981411
                    0	    -5.28104411191961	    -5.41746560896654	                    0	    0.519099536955177
                    0	    -5.36272064206607	    -5.45970033050854	                    0	    0.515110364005864
                    0	    -5.44454377558129	    -5.50168782911625	                    0	    0.511203204554606
                    0	    -5.52650714812647	    -5.54343032775326	                    0	    0.507375617660335
                    0	    -5.60860446418202	    -5.58492999554043	                    0	    0.503625257446452
                    0	    -5.69082949244943	    -5.62618894775745	                    0	     0.49994986876169
                    0	    -5.77317606152382	    -5.66720924597411	                    0	    0.496347283062385
                    0	    -5.85563805581288	    -5.70799289829174	                    0	    0.492815414504019
                    0	    -5.93820941168015	     -5.7485418596775	                    0	    0.489352256230609
                    0	    -6.02088411379277	    -5.78885803237611	                    0	    0.485955876851135
                    0	    -6.10365619165531	    -5.82894326638594	                    0	    0.482624417092862
                    0	    -6.18651971631308	    -5.86879935998719	                    0	    0.479356086621984
                    0	    -6.26946879720952	    -5.90842806031218	                    0	    0.476149161022573
                    0	    -6.35249757918357	    -5.94783106394821	                    0	     0.47300197892536
                    0	    -6.43560023959395	    -5.98701001756502	                    0	    0.469912939278355
                    0	    -6.51877098555834	    -6.02596651855966	                    0	    0.466880498751764
                    0	    -6.60200405129615	    -6.06470211571246	                    0	    0.463903169270122
                    0	    -6.68529369556443	    -6.10321830984831	                    0	    0.460979515664911
                    0	    -6.76863419917708	    -6.14151655449857	                    0	    0.458108153441385
                    0	    -6.85201986259813	    -6.17959825655895	                    0	     0.45528774665359
                    0	    -6.93544500360036	    -6.21746477693952	                    0	    0.452517005881989
                    0	    -7.01890395498086	     -6.2551174312034	                    0	    0.449794686308336
                    0	    -7.10239106232585	    -6.29255749019088	                    0	    0.447119585882806
                    0	    -7.18590068181687	    -6.32978618062631	                    0	    0.444490543578606
                    0	     -7.2694271780713	    -6.36680468570499	                    0	    0.441906437729609
                    0	    -7.35296492200985	      -6.403614145658	                    0	    0.439366184446755
                    0	    -7.43650828874435	    -6.44021565829268	                    0	     0.43686873610922
   0.0510051708214129	    -1.43729589093537	    -2.81288842229312	 -0.00665305956266645	    0.957352815655822
   0.0510051708214129	    -1.48321848854202	    -2.85657707471471	 -0.00654553474227843	    0.945403378898662
   0.0510051708214129	    -1.53598984760292	    -2.90611380489155	 -0.00633177292619608	    0.932081133741539
   0.0510051708214129	    -1.59182870252881	    -2.95777762921248	 -0.00611434458386516	    0.918459623766184
   0.0510051708214129	    -1.64982279320032	    -3.01064453538272	 -0.00589851721636397	    0.904804663782578
   0.0510051708214129	    -1.70951724581535	    -3.06424932478725	 -0.00568613194280871	    0.891250398053607
   0.0510051708214129	    -1.77063405453259	    -3.11830848249073	 -0.00547849776439496	     0.87787638059697
   0.0510051708214129	    -1.83298364363389	    -3.17263141461993	 -0.00527648048176121	    0.864733268137821
   0.0510051708214129	    -1.89642739452675	    -3.22708221575268	 -0.00508064350684777	    0.851854278078042
   0.0510051708214129	     -1.9608588846598	    -3.28156019266377	 -0.00489134495475812	    0.839261172314689
   0.0510051708214129	    -2.02619340234216	    -3.33598877856132	 -0.00470879674870565	    0.826967751185435
   0.0510051708214129	    -2.09236160627736	    -3.39030870075036	 -0.00453310286151515	    0.814982065255583
   0.0510051708214129	    -2.15930545621733	    -3.44447350960067	 -0.00436428556429312	    0.803307902709925
