0	-1.43654
0.0788573	-1.43843
0.17523	-1.44581
0.279681	-1.46004
0.389824	-1.48186
0.504456	-1.51166
0.622837	-1.54959
0.744464	-1.59555
0.868967	-1.64929
0.996065	-1.71039
1.12553	-1.77836
1.25719	-1.85266
1.39089	-1.93273
1.5265	-2.01799
1.6639	-2.10792
1.80302	-2.202
1.94375	-2.29978
2.08604	-2.40083
2.2298	-2.50482
2.37499	-2.6115
2.52154	-2.7207
2.66941	-2.83234
2.81856	-2.94629
2.96894	-3.06236
3.12052	-3.18029
3.27326	-3.2999
3.42712	-3.42119
3.58208	-3.54426
3.73812	-3.66865
3.89519	-3.79457
4.05328	-3.92183
4.21237	-4.0504
4.37243	-4.18022
4.53344	-4.31124
4.69538	-4.44341
4.85824	-4.57669
5.02198	-4.71105
5.18661	-4.84644
5.3521	-4.98283
5.51843	-5.1202
5.68559	-5.25851
5.85357	-5.39773
6.02235	-5.53785
6.19192	-5.67884
6.36227	-5.82067
6.53338	-5.96332
6.70524	-6.10678
6.87785	-6.25103
7.05118	-6.39605
7.22524	-6.54182
7.40001	-6.68833
7.57547	-6.83556
7.75163	-6.9835
7.92846	-7.13213
8.10597	-7.28145
8.28414	-7.43143
8.46297	-7.58207
8.64244	-7.73336
8.82255	-7.88528
9.00329	-8.03782
9.18465	-8.19098
9.36663	-8.34475
9.54921	-8.49911
9.7324	-8.65405
9.91618	-8.80957
10.1005	-8.96567
10.2855	-9.12232
10.471	-9.27952
10.6571	-9.43727
10.8437	-9.59555
11.031	-9.75437
11.2187	-9.91371
11.407	-10.0736
11.5958	-10.2339
11.7852	-10.3948
11.9751	-10.5562
12.1655	-10.718
12.3564	-10.8803
12.5479	-11.0432
12.7398	-11.2065
12.9323	-11.3702
13.1252	-11.5344
13.3186	-11.6991
13.5125	-11.8642
13.7069	-12.0298
13.9018	-12.1958
14.0971	-12.3623
14.2929	-12.5291
14.4892	-12.6964
14.6859	-12.8642
14.8831	-13.0323
15.0807	-13.2009
15.2788	-13.3698
15.4773	-13.5392
15.6762	-13.709
15.8756	-13.8791
16.0754	-14.0497
16.2757	-14.2206
16.4763	-14.3919
16.6774	-14.5636
16.8788	-14.7357
17.0807	-14.9082
17.283	-15.081
17.4857	-15.2542
17.6888	-15.4277
17.8923	-15.6016
18.0961	-15.7758
18.3004	-15.9504
18.505	-16.1254
18.71	-16.3007
18.9154	-16.4763
19.1212	-16.6522
19.3273	-16.8285
19.5338	-17.0051
19.7406	-17.1821
19.9478	-17.3594
20.1554	-17.5369
20.3633	-17.7148
20.5716	-17.8931
20.7802	-18.0716
20.9891	-18.2504
21.1984	-18.4295
21.408	-18.609
21.618	-18.7887
21.8282	-18.9687
22.0388	-19.149
22.2498	-19.3296
22.461	-19.5105
22.6726	-19.6917
22.8844	-19.8731
23.0966	-20.0549
23.3091	-20.2369
23.5219	-20.4191
23.735	-20.6017
23.9484	-20.7845
24.162	-20.9675
24.376	-21.1509
24.5903	-21.3345
24.8048	-21.5183
25.0196	-21.7024
25.2348	-21.8867
25.4501	-22.0713
25.6658	-22.2562
25.8817	-22.4412
26.0979	-22.6265
26.3144	-22.8121
26.5311	-22.9979
26.7481	-23.1839
26.9653	-23.3701
27.1828	-23.5566
27.4006	-23.7433
27.6186	-23.9302
27.8368	-24.1173
28.0553	-24.3047
28.274	-24.4922
28.493	-24.68
28.7122	-24.868
28.9316	-25.0562
29.1513	-25.2446
29.3712	-25.4331
29.5913	-25.6219
29.8116	-25.8109
30.0322	-26.0001
30.2529	-26.1895
30.4739	-26.379
30.6951	-26.5688
30.9165	-26.7587
31.1381	-26.9488
31.3599	-27.1391
31.5819	-27.3296
31.8041	-27.5203
32.0265	-27.7111
32.2491	-27.9021
32.4719	-28.0932
32.6949	-28.2846
32.918	-28.4761
33.1414	-28.6677
33.3649	-28.8595
33.5886	-29.0515
33.8124	-29.2436
34.0365	-29.4359
34.2607	-29.6283
34.4851	-29.8209
34.7096	-30.0136
34.9343	-30.2065
35.1592	-30.3995
35.3842	-30.5927
35.6094	-30.7859
35.8347	-30.9794
36.0602	-31.1729
36.2858	-31.3666
36.5116	-31.5604
36.7375	-31.7543
36.9635	-31.9484
37.1897	-32.1426
37.4161	-32.3369
37.6425	-32.5313
37.8691	-32.7258
38.0958	-32.9205
38.3226	-33.1153
38.5496	-33.3101
38.7767	-33.5051
39.0039	-33.7002
39.2312	-33.8954
39.4586	-34.0906
39.6861	-34.286
39.9138	-34.4815
40.1415	-34.6771
40.3694	-34.8727
40.5973	-35.0685
40.8254	-35.2643
41.0535	-35.4602
41.2817	-35.6562
41.5101	-35.8523
41.7385	-36.0485
41.967	-36.2447
42.1956	-36.441
42.4242	-36.6374
42.653	-36.8339
42.8818	-37.0304
43.1107	-37.227
43.3397	-37.4237
43.5687	-37.6204
43.7978	-37.8172
44.027	-38.014
44.2562	-38.2109
44.4855	-38.4078
44.7148	-38.6048
44.9442	-38.8019
45.1737	-38.999
45.4032	-39.1961
45.6327	-39.3933
45.8623	-39.5905
46.0919	-39.7878
46.3216	-39.9851
46.5513	-40.1825
46.7811	-40.3798
47.0109	-40.5772
47.2407	-40.7747
47.4705	-40.9721
47.7004	-41.1696
47.9303	-41.3671
48.1602	-41.5646
48.3901	-41.7622
48.6201	-41.9597
48.85	-42.1573
49.08	-42.3549
49.31	-42.5525
49.54	-42.7501
49.77	-42.9477
